State code,State,Municipality code,Municipality,Population 2015,Population 2016,Population 2017,Population 2018,Population 2019,Cases 2015,Cases 2016,Cases 2017,Cases 2018,Cases 2019,Age 0-4 (%),Age 5-14 (%),Age 15-29 (%),Age >30 (%),Afrocolombian Population (%),Indian Population (%),People with Disabilities (%),People who cannot read or write (%),Secondary/Higher Education (%),Employed population (%),Unemployed population (%),People doing housework (%),Retired people (%),Men (%),Women (%),Households without water access (%),Households without internet access (%),Building stratification 1 (%),Building stratification 2 (%),Building stratification 3 (%),Building stratification 4 (%),Building stratification 5 (%),Building stratification 6 (%),Number of hospitals per Km2,Number of houses per Km2
47,Magdalena,47798,Tenerife,13579,13512,13286,13236,13354,13,2,1,5,147,8.73,21.5,24.59,45.19,4.72,0.07,6.92,13.55,44.14,30.17,3.5,23.29,0.46,53.09,46.91,28.77,73.24,0.6270366598778004,0.0050916496945010185,0.0015274949083503055,0.0,0.0002545824847250509,0.0,0.004158004158004158,6.336798336798337
47,Magdalena,47960,Zapayán,9540,9612,9684,9895,10293,0,0,0,4,29,8.1,23.36,25.2,43.34,0.21,0.01,8.33,15.4,37.89,30.84,2.06,22.01,0.03,52.85,47.15,19.67,79.96,0.7326488706365503,0.0008213552361396304,0.0008213552361396304,0.0004106776180698152,0.0,0.0,0.0056657223796034,5.597733711048159
47,Magdalena,47980,Zona Bananera,67071,67377,67523,68722,71578,9,6,3,18,207,10.22,22.49,28.15,39.15,44.37,0.45,3.6,10.48,45.99,31.23,2.49,21.94,1.12,50.99,49.01,46.35,88.13,0.8805590098892639,0.005566412032924735,0.0008882572392965003,0.0006513886421507668,0.0001184342985728667,0.0,0.004484304932735426,34.47533632286996
50,Meta,50001,Villavicencio,504622,512787,521409,531275,538824,2088,1320,556,2276,8258,6.82,15.8,26.75,50.63,0.93,0.36,4.33,3.22,62.3,40.08,5.75,12.71,2.77,49.33,50.67,5.99,36.51,0.21672031206701767,0.21067188199432993,0.27916568968089867,0.03694072005627438,0.015768550295227335,0.0049826274167075225,0.17364813404417365,111.006092916984
50,Meta,50006,Acacías,76622,80221,84253,88023,90124,742,297,148,628,1574,7.23,16.2,26.31,50.26,1.1,0.18,5.59,3.85,57.88,36.75,5.99,14.32,2.04,52.07,47.93,6.5,54.97,0.20585864956725883,0.4153263954588458,0.14408353481201164,0.01688916920705,0.0007708749430603736,0.0003854374715301868,0.010723860589812333,20.457551385165328
50,Meta,50110,Barranca de Upía,5087,5516,6018,6440,6513,27,17,2,96,139,8.96,20.97,29.01,41.05,0.35,0.05,4.84,6.16,48.87,36.16,4.0,17.94,0.62,50.5,49.5,16.46,64.82,0.552999548940009,0.17546233649075327,0.009472259810554804,0.0009021199819576004,0.0,0.0022552999548940008,0.0,5.704761904761905
50,Meta,50124,Cabuyaro,5392,5707,5908,6062,6130,26,5,9,12,102,8.69,18.46,26.12,46.72,3.24,2.08,7.07,7.81,47.46,36.51,5.49,16.0,0.35,55.14,44.86,16.46,61.15,0.5404676258992805,0.1052158273381295,0.002697841726618705,0.0004496402877697842,0.0,0.0,0.0,1.835972850678733
50,Meta,50150,Castilla La Nueva,10763,11696,12945,14300,15186,237,87,26,80,410,7.99,17.74,29.23,45.04,0.68,0.22,5.47,4.49,54.3,36.05,8.78,16.45,0.55,51.84,48.16,8.84,71.93,0.3374274229566771,0.34658329611433675,0.11701652523447968,0.0033497096918267085,0.0,0.0,0.0019880715705765406,7.727634194831014
50,Meta,50223,Cubarral,6935,6875,6875,6963,7019,107,7,5,15,223,6.6,18.06,24.38,50.95,1.18,0.17,10.32,5.36,50.24,38.11,3.67,15.96,2.4,50.46,49.54,10.26,60.37,0.4305159860715416,0.2206394428616651,0.01867679645457423,0.0006331117442228553,0.0,0.0,0.0007645259938837921,1.7362385321100917
50,Meta,50226,Cumaral,22231,22306,22464,22831,23014,120,48,8,71,503,7.28,17.63,26.86,48.22,1.5,0.1,5.96,5.3,53.87,38.67,5.41,14.89,2.43,49.71,50.29,18.03,63.19,0.22353532813678653,0.42607493085240133,0.1015841086245914,0.001760120693990445,0.0007543374402816193,0.00012572290671360322,0.0017241379310344827,10.813793103448276
50,Meta,50245,El Calvario,2554,2296,1975,1776,1696,0,0,0,1,0,5.59,22.1,23.17,49.14,0.76,0.06,14.41,3.05,49.59,28.06,7.68,16.38,0.89,54.98,45.02,17.37,58.81,0.3560794044665012,0.18858560794044665,0.016129032258064516,0.0,0.0,0.0,0.0,2.57
50,Meta,50251,El Castillo,8297,8312,8172,7977,7619,10,46,59,16,124,7.41,20.04,24.43,48.13,0.32,0.04,6.14,8.4,39.84,36.69,3.93,20.54,0.5,52.58,47.42,28.06,74.12,0.4243104554201411,0.22289929441949968,0.001603592046183451,0.00032071840923669016,0.00032071840923669016,0.0,0.0,3.4386724386724388
50,Meta,50270,El Dorado,3804,3781,3807,3888,3932,34,12,17,3,97,6.81,18.55,24.6,50.04,1.46,0.46,8.71,6.73,48.09,35.66,3.16,22.22,0.46,51.31,48.69,10.68,68.68,0.5781532890766445,0.12009656004828002,0.011466505733252867,0.0006035003017501509,0.0,0.0,0.008695652173913044,11.060869565217391
50,Meta,50287,Fuente de Oro,12148,11934,11943,12129,12266,201,24,32,46,277,7.27,18.79,25.28,48.67,0.6,0.07,9.53,8.29,45.47,37.8,3.49,19.91,0.58,51.33,48.67,33.37,69.05,0.3115609348914858,0.3862687813021703,0.025459098497495825,0.00041736227045075126,0.0008347245409015025,0.0,0.0031847133757961785,5.839171974522293
50,Meta,50313,Granada,65240,66384,67556,68876,69770,535,140,44,257,1096,7.7,18.55,26.38,47.37,1.01,0.22,4.32,5.33,50.85,39.67,3.74,15.76,1.2,49.23,50.77,33.89,58.25,0.2818768892552899,0.3456993679582303,0.08535998900796922,0.006011266831547128,0.00037785105798296236,6.87001923605386e-05,0.022857142857142857,62.24857142857143
50,Meta,50318,Guamal,13257,13497,13797,14119,14298,62,35,16,149,304,7.35,17.03,25.15,50.47,0.46,0.09,8.1,4.38,56.57,39.21,6.79,15.91,1.61,49.9,50.1,3.44,67.57,0.2873877391643889,0.41780554470909803,0.0857087075361187,0.0023428348301444747,0.001757126122608356,0.0003904724716907458,0.0025477707006369425,5.4038216560509555
50,Meta,50325,Mapiripán,6728,6726,6827,7007,7086,22,9,0,14,23,13.45,22.48,24.5,39.56,1.33,27.63,3.28,11.66,28.74,28.6,3.56,19.58,0.23,54.21,45.79,54.19,77.97,0.26352357320099257,0.0337468982630273,0.0004962779156327543,0.0,0.0,0.0,8.771929824561403e-05,0.1513157894736842
50,Meta,50330,Mesetas,10291,10555,10839,11159,10706,92,5,2,14,296,7.87,19.71,24.76,47.67,0.96,5.88,8.48,9.19,37.17,37.82,2.87,20.57,0.05,53.05,46.95,31.71,72.11,0.47548358074673863,0.12370670265407108,0.004048582995951417,0.0006747638326585695,0.0002249212775528565,0.0,0.0,1.7207070707070706
50,Meta,50350,La Macarena,19061,23092,25417,26890,27534,44,83,20,63,58,9.6,23.35,27.38,39.67,0.49,3.87,6.16,8.12,33.75,27.51,2.77,29.13,0.13,53.87,46.13,63.96,71.86,0.18933157721435628,0.037537043134672377,0.0013170892327955218,0.0001097574360662935,0.0,0.0,8.905512512245079e-05,0.6221391041054413
50,Meta,50370,Uribe,9262,9102,9114,9284,9388,72,9,1,18,63,7.79,21.44,29.78,40.99,0.28,4.83,4.67,9.23,30.37,33.21,2.51,20.11,0.11,56.46,43.54,63.95,77.4,0.32139368283946596,0.03614457831325301,0.00032562683165092806,0.00032562683165092806,0.00032562683165092806,0.0,0.0,0.41411297001822095
50,Meta,50400,Lejanías,12434,12234,11792,11463,11256,119,31,9,9,150,7.52,19.33,24.19,48.97,0.41,0.85,9.03,8.27,39.08,37.46,2.49,20.92,0.16,51.93,48.07,24.38,79.59,0.44384615384615383,0.26282051282051283,0.01,0.0005128205128205128,0.0,0.0,0.0,3.8274647887323945
50,Meta,50450,Puerto Concordia,7849,7989,8164,8390,8484,16,9,4,26,152,9.0,23.27,23.76,43.96,1.71,7.19,5.21,10.54,36.61,31.78,4.09,19.03,0.14,53.83,46.17,49.71,74.13,0.424792371577976,0.015995078437403876,0.00030759766225776686,0.00030759766225776686,0.00030759766225776686,0.0,0.0,1.968412942989214
50,Meta,50568,Puerto Gaitán,27670,33585,38592,41513,42677,316,63,31,33,429,11.6,21.88,29.61,36.91,0.93,30.67,4.15,8.22,42.76,29.22,6.03,16.6,0.2,53.55,46.45,44.23,71.46,0.2932621644619788,0.22209329310744952,0.017018643149996134,0.0012377195018179006,0.0004641448131817127,0.001083004564090663,0.00040002285844905423,0.599805703183039
50,Meta,50573,Puerto López,34259,32222,30815,30399,30301,542,100,124,223,759,8.05,19.57,25.99,46.39,0.81,4.63,4.61,6.63,49.61,34.99,6.75,19.14,0.69,50.92,49.08,16.37,68.68,0.4079367897727273,0.25257457386363635,0.028852982954545456,0.004350142045454545,0.002752130681818182,0.0006214488636363636,0.0005934718100890207,1.2899109792284866
50,Meta,50577,Puerto Lleras,12133,11133,10554,10423,10359,52,11,3,8,125,8.03,19.71,25.46,46.8,0.57,0.65,5.79,7.96,41.07,38.21,5.25,17.6,0.37,54.01,45.99,49.36,64.27,0.2585330428467683,0.1793754538852578,0.01476640038731542,0.0031469377874606633,0.0007262164124909223,0.0016945049624788188,0.0,1.1726141078838175
50,Meta,50590,Puerto Rico,12155,12433,12722,13061,12918,71,41,11,109,234,8.04,20.27,25.16,46.53,2.37,0.15,11.74,8.86,37.0,40.58,2.13,17.57,0.23,54.77,45.23,49.52,68.15,0.30959164292497626,0.06685660018993353,0.009306742640075973,0.0003798670465337132,0.0001899335232668566,0.0,0.0002914602156805596,1.1206645292917516
50,Meta,50606,Restrepo,17119,17464,17845,18268,18474,152,25,27,48,261,6.96,16.74,24.96,51.33,0.41,0.13,6.55,3.67,59.83,40.18,5.12,14.42,3.52,50.23,49.77,11.64,49.86,0.19377422177772222,0.2596574571821478,0.18364795599449932,0.017502187773471685,0.007375921990248781,0.0012501562695336917,0.004608294930875576,12.506912442396313
50,Meta,50680,San Carlos de Guaroa,10161,10943,11718,12296,12598,172,32,19,177,119,9.0,20.27,27.26,43.48,2.34,0.31,5.35,5.58,46.64,38.25,4.6,17.36,0.68,52.91,47.09,13.37,66.13,0.5403740875912408,0.19958941605839417,0.004105839416058394,0.0011405109489051094,0.0011405109489051094,0.0,0.0012330456226880395,4.316892725030826
50,Meta,50683,San Juan de Arama,9301,9354,9244,9118,8948,22,9,8,24,182,6.54,18.21,26.84,48.41,0.45,0.08,10.08,7.66,41.3,36.02,4.09,20.27,0.5,53.29,46.71,33.54,71.96,0.33069944395668716,0.32748024582967517,0.006145741878841089,0.0,0.0,0.000585308750365818,0.0,2.3198624247635427
50,Meta,50686,San Juanito,2008,1692,1434,1307,1266,1,1,0,0,3,8.18,20.54,28.2,43.08,0.26,0.7,14.71,3.05,44.3,28.55,1.57,26.63,0.78,52.22,47.78,26.37,61.54,0.34725274725274724,0.2879120879120879,0.002197802197802198,0.0,0.0,0.0,0.0,2.1666666666666665
50,Meta,50689,San Martín,29109,28087,27075,26707,26571,130,55,50,65,953,7.19,18.57,24.81,49.43,0.75,0.39,4.2,5.4,51.96,36.08,5.61,17.1,1.99,49.48,50.52,15.51,69.07,0.1586176340274701,0.4196942844483828,0.11885245901639344,0.003987594151528578,0.0016614975631369074,0.00011076650420912716,0.0003356267830172848,1.196173854673603
50,Meta,50711,Vistahermosa,16398,16827,17279,17778,17168,113,34,26,38,357,7.26,20.77,24.44,47.53,1.38,0.15,11.4,9.79,36.93,40.13,3.7,17.56,0.36,53.25,46.75,33.42,68.55,0.3212700121081663,0.14731602314005113,0.0022870980761469126,0.0,0.0,0.0,0.0002448579823702253,1.34769833496572
52,Nariño,52001,Pasto,396389,393609,391890,392930,392748,3,10,0,1,8,5.53,12.52,25.91,56.03,0.92,2.24,10.71,3.51,61.14,41.65,6.07,13.71,3.25,47.34,52.66,1.36,42.29,0.26433315520268724,0.31494770593175053,0.17288342621574165,0.05875257653255974,0.020299259485456904,0.00036644018627376133,0.15738284703801944,97.18479221927498
52,Nariño,52019,Albán,13647,11481,10167,9642,9443,0,1,0,0,0,5.39,13.82,25.67,55.12,0.28,0.18,26.03,8.89,39.27,26.73,16.55,21.42,0.72,50.62,49.38,26.13,95.43,0.9417552144824872,0.01652892561983471,0.0023612750885478157,0.0,0.0,0.0003935458480913026,0.012048192771084338,29.951807228915662
52,Nariño,52022,Aldana,7364,7351,7341,7392,7375,0,0,0,0,0,5.98,14.97,24.53,54.51,0.15,77.88,17.69,5.17,40.54,37.88,3.03,23.12,0.26,48.25,51.75,15.06,81.24,0.7070240295748613,0.11136783733826247,0.0027726432532347504,0.0,0.0,0.0,0.015384615384615385,28.861538461538462
52,Nariño,52036,Ancuyá,9349,9126,8907,8801,8678,3,8,0,0,0,4.38,12.18,22.26,61.18,0.17,0.09,11.2,7.39,39.18,42.88,1.9,22.88,0.75,51.24,48.76,2.82,80.55,0.7323682256867112,0.08760207869339272,0.0,0.0,0.0,0.0,0.0136986301369863,30.82191780821918
52,Nariño,52051,Arboleda,8444,8410,8383,8443,8431,1,0,1,0,0,5.9,15.72,26.8,51.57,0.47,0.04,15.47,11.2,39.27,24.48,15.81,22.7,0.52,50.5,49.5,26.09,76.83,0.7436377245508982,0.011601796407185628,0.001122754491017964,0.00037425149700598805,0.0,0.0,0.015873015873015872,33.58730158730159
52,Nariño,52079,Barbacoas,45266,50859,54061,55633,56195,11,11,19,15,17,10.8,24.66,29.25,35.29,58.51,28.41,8.59,19.46,28.19,26.98,3.13,15.97,0.26,50.52,49.48,85.84,85.87,0.5646725949878739,0.005456750202101859,0.0006063055780113178,0.0004042037186742118,0.0,0.0,0.0010655301012253596,5.018646776771444
52,Nariño,52083,Belén,6293,6300,6286,6322,6311,1,0,0,0,1,5.36,13.27,24.85,56.52,0.15,0.05,24.61,7.19,44.47,29.49,10.46,22.72,0.28,48.96,51.04,8.41,88.5,0.8484848484848485,0.09647495361781076,0.0018552875695732839,0.0,0.0006184291898577613,0.0,0.020833333333333332,32.270833333333336
52,Nariño,52110,Buesaco,23966,23774,23736,23908,23909,0,0,0,0,0,5.65,15.18,24.83,54.34,0.19,0.24,14.53,9.57,33.62,38.8,2.93,24.28,0.48,49.8,50.2,23.03,68.39,0.620522640234287,0.08109934669970714,0.0023653976120747914,0.0007884658706915972,0.0,0.0,0.002932551319648094,9.3841642228739
52,Nariño,52203,Colón,10010,9348,8802,8526,8403,0,1,0,0,0,5.14,14.09,25.88,54.89,0.37,0.01,11.85,12.39,36.64,36.94,2.94,26.43,0.17,51.13,48.87,21.46,89.79,0.8896428571428572,0.012857142857142857,0.0007142857142857143,0.0,0.0,0.0,0.012195121951219513,31.573170731707318
52,Nariño,52207,Consacá,13671,13659,13680,13784,13761,0,1,0,0,0,4.67,13.23,24.37,57.73,0.22,2.14,16.47,9.84,38.41,33.26,9.37,23.32,0.31,49.46,50.54,5.6,77.52,0.6750577960441818,0.12150012843565373,0.0015412278448497304,0.0007706139224248652,0.0,0.0,0.015151515151515152,24.03030303030303
52,Nariño,52210,Contadero,7256,7218,7230,7270,7252,0,0,0,0,0,6.26,14.3,24.98,54.46,0.08,39.23,20.21,6.51,39.53,30.81,9.64,23.44,0.4,49.51,50.49,8.87,74.51,0.5642528254499791,0.16868982838007535,0.002092925910422771,0.0,0.0,0.0,0.022222222222222223,40.46666666666667
52,Nariño,52215,Córdoba,15673,15515,15439,15516,15496,2,1,0,1,1,7.05,16.01,28.31,48.63,0.1,97.65,10.95,7.1,41.61,35.5,4.91,21.55,0.14,48.27,51.73,8.87,83.12,0.7443980250664641,0.07140144322066085,0.000569692366122294,0.00037979491074819596,0.0,0.0,0.010638297872340425,16.099290780141843
52,Nariño,52224,Cuaspúd,9234,9155,9144,9201,9199,0,0,0,0,0,6.55,15.91,26.25,51.29,0.07,95.22,10.28,5.54,36.81,27.28,7.86,24.39,0.08,49.06,50.94,40.76,77.32,0.5707903780068728,0.1965635738831615,0.001718213058419244,0.0,0.0,0.0,0.0625,48.958333333333336
52,Nariño,52227,Cumbal,33928,35393,36273,36864,36975,0,0,0,1,0,6.9,16.63,27.0,49.48,0.06,96.51,8.16,7.28,41.37,32.51,2.11,28.42,0.13,48.96,51.04,12.43,81.13,0.7192997222456022,0.03257301573941587,0.000757511993939904,0.00025250399797996804,8.416799932665601e-05,0.0,0.007385524372230428,14.646971935007386
52,Nariño,52233,Cumbitara,6695,6428,6137,5948,5843,1,2,0,0,1,5.89,16.6,27.14,50.37,1.18,0.16,10.87,7.12,35.79,33.28,2.96,25.1,0.08,50.96,49.04,11.26,66.57,0.6176222596964587,0.02993254637436762,0.00042158516020236085,0.0,0.0,0.0,0.0027397260273972603,4.517808219178082
52,Nariño,52240,Chachagüí,15333,15288,15267,15354,15328,2,1,0,1,0,6.07,14.52,26.28,53.13,0.53,0.1,13.99,8.49,43.51,35.17,5.34,21.75,1.54,49.87,50.13,5.19,48.05,0.4120123491439798,0.06314903171484704,0.01768172888015717,0.0025259612685938817,0.000561324726354196,0.0,0.013513513513513514,25.243243243243242
52,Nariño,52250,El Charco,24075,22914,22492,22505,22528,16,3,3,3,12,10.97,25.36,28.24,35.44,88.46,4.49,8.34,17.51,33.35,28.17,3.37,16.54,0.11,50.59,49.41,78.8,85.54,0.48790871934604907,0.007322888283378746,0.0006811989100817438,0.00017029972752043596,0.00017029972752043596,0.00017029972752043596,0.0007782101167315176,4.2669260700389104
52,Nariño,52254,El Peñol,7472,7420,7391,7446,7443,0,5,0,1,3,4.02,13.95,24.65,57.38,0.14,0.02,17.58,13.1,34.53,40.04,5.29,22.59,0.13,50.54,49.46,31.21,79.72,0.769453642384106,0.026903973509933773,0.0004139072847682119,0.0,0.0,0.0,0.008264462809917356,16.487603305785125
52,Nariño,52256,El Rosario,12251,12196,12193,12280,12169,4,1,0,5,0,5.57,14.24,25.85,54.34,0.17,0.05,19.13,10.1,33.86,29.01,11.36,23.64,0.14,50.71,49.29,21.84,89.51,0.8786008230452675,0.00411522633744856,0.0003429355281207133,0.0006858710562414266,0.0,0.0,0.0017667844522968198,4.6855123674911665
52,Nariño,52258,El Tablón de Gómez,15097,14594,14342,14342,14296,3,3,0,0,0,5.38,15.34,28.65,50.63,0.06,14.42,29.51,8.06,35.52,30.9,8.43,22.6,0.11,50.76,49.24,41.96,91.88,0.7637750238322212,0.005529075309818875,0.0005719733079122975,0.0005719733079122975,0.0,0.0,0.00784313725490196,19.32156862745098
52,Nariño,52260,El Tambo,15094,14828,14527,14283,13986,0,3,0,0,1,5.31,13.38,23.93,57.38,0.43,0.07,11.95,8.28,37.32,36.69,4.52,24.53,0.71,49.53,50.47,12.32,74.6,0.6323720930232558,0.13041860465116278,0.0026046511627906975,0.00018604651162790697,0.0,0.0,0.0070921985815602835,14.882978723404255
52,Nariño,52287,Funes,7684,7510,7302,7222,7168,0,0,0,0,0,4.88,13.98,24.38,56.77,0.29,12.51,20.27,10.55,35.81,35.45,4.8,22.4,0.39,50.27,49.73,12.21,73.31,0.6495274102079395,0.07372400756143667,0.0015122873345935729,0.0,0.0,0.0,0.002457002457002457,4.963144963144964
52,Nariño,52317,Guachucal,19587,19474,19395,19450,19387,0,0,0,0,0,5.83,12.45,25.78,55.94,0.12,82.22,7.69,7.75,39.81,30.73,6.29,23.87,0.12,48.35,51.65,8.36,88.0,0.7309941520467836,0.034139402560455195,0.000790263948158685,0.000632211158526948,0.0,0.0,0.018867924528301886,35.77358490566038
52,Nariño,52320,Guaitarilla,13895,12743,11914,11582,11422,0,0,0,0,0,5.15,12.56,24.83,57.46,0.1,10.0,21.0,7.1,32.93,40.76,3.87,23.19,0.37,49.99,50.01,2.67,75.04,0.7524282810029366,0.0323017845041789,0.0006776598147729839,0.00022588660492432798,0.0,0.0,0.022900763358778626,26.923664122137403
52,Nariño,52323,Gualmatán,6909,6972,7012,7057,7049,0,0,0,0,0,4.8,13.61,23.97,57.62,0.22,1.26,19.55,4.8,44.52,31.08,11.67,22.34,0.76,47.6,52.4,8.16,79.98,0.5020062416406599,0.30762371823450735,0.003120820329915292,0.0,0.0,0.0,0.02857142857142857,53.51428571428571
52,Nariño,52352,Iles,7895,7725,7635,7662,7646,0,0,1,0,0,6.48,14.29,26.86,52.38,0.21,18.03,12.11,7.07,35.11,30.84,11.15,22.89,0.22,48.71,51.29,10.64,72.15,0.6435643564356436,0.04407537527946343,0.0031938677738741618,0.0012775471095496647,0.00031938677738741617,0.0,0.024390243902439025,27.817073170731707
52,Nariño,52354,Imués,8491,8164,7862,7657,7530,0,0,0,0,0,4.77,12.44,25.4,57.39,0.19,8.52,17.75,7.45,42.5,27.05,7.37,33.54,0.19,48.2,51.8,15.39,56.31,0.5121527777777778,0.06915509259259259,0.003761574074074074,0.0,0.0,0.0,0.023255813953488372,24.08139534883721
52,Nariño,52356,Ipiales,116126,115792,115671,116136,115992,3,3,2,5,5,6.5,16.0,26.1,51.4,0.71,33.11,8.21,4.77,50.49,41.91,3.99,16.09,0.9,48.19,51.81,13.2,71.72,0.4223028253518054,0.24419112032289736,0.11846841933020617,0.03103523508236064,0.0004363477691720301,0.00016363041343951128,0.01757469244288225,18.548916227299355
52,Nariño,52378,La Cruz,19133,18906,18749,18754,18697,0,2,1,0,0,5.32,13.03,24.3,57.35,0.11,0.01,10.24,9.27,42.54,34.66,8.47,22.72,0.96,49.05,50.95,3.61,85.72,0.8201462765957447,0.06848404255319149,0.002160904255319149,0.0006648936170212766,0.0,0.0,0.004219409282700422,22.928270042194093
52,Nariño,52381,La Florida,11713,10968,10361,10104,9985,0,1,0,0,0,5.27,12.57,23.89,58.27,0.18,0.17,25.08,11.13,35.25,17.31,17.03,30.09,0.33,49.62,50.38,5.33,65.7,0.5307846188041787,0.1104689931095799,0.0008890864636585908,0.0008890864636585908,0.0002222716159146477,0.0,0.006993006993006993,20.937062937062937
52,Nariño,52385,La Llanada,6257,6403,6442,6492,6481,0,2,0,0,0,7.33,16.07,27.83,48.77,2.07,0.45,15.75,7.07,41.85,26.67,4.77,21.69,0.19,49.37,50.63,23.8,86.15,0.8512632436837816,0.006519967400162999,0.0,0.0,0.0,0.0,0.0037735849056603774,8.218867924528302
52,Nariño,52390,La Tola,7265,7155,7281,7411,7441,1,1,1,0,0,9.92,23.89,28.75,37.44,92.34,2.09,9.27,15.96,39.56,26.0,4.1,16.54,0.02,50.16,49.84,82.99,81.63,0.7159863945578231,0.0045351473922902496,0.0,0.0,0.0005668934240362812,0.0,0.002178649237472767,3.206971677559913
52,Nariño,52399,La Unión,31890,31702,31679,31858,31803,5,5,1,2,1,5.84,13.81,26.15,54.19,0.27,0.14,13.51,9.83,44.21,27.05,12.54,23.76,0.52,49.81,50.19,46.6,86.14,0.8121760229403331,0.05823315319289732,0.0024263813830373883,0.00044116025146134335,0.00011029006286533584,0.00011029006286533584,0.047619047619047616,56.34013605442177
52,Nariño,52405,Leiva,11489,10666,10039,9768,9653,19,12,2,1,1,6.45,16.8,27.0,49.75,1.13,0.01,8.67,12.64,32.95,31.73,7.66,22.75,0.09,51.99,48.01,41.02,85.21,0.7287539936102236,0.0044728434504792336,0.0003194888178913738,0.0003194888178913738,0.0003194888178913738,0.0,0.0031645569620253164,8.572784810126583
52,Nariño,52411,Linares,11994,11144,10530,10236,10098,0,1,0,0,1,4.71,13.16,23.74,58.39,0.2,0.12,30.06,9.9,33.7,38.78,2.6,24.27,0.4,50.39,49.61,5.77,74.94,0.6908551389263555,0.07040733746965201,0.0005395198273536552,0.0002697599136768276,0.0,0.0002697599136768276,0.008695652173913044,25.304347826086957
52,Nariño,52418,Los Andes,12619,11015,9965,9547,9376,2,2,0,0,2,6.41,15.81,25.76,52.02,1.96,0.11,19.2,8.81,37.42,29.92,7.18,24.0,0.15,50.4,49.6,13.34,82.66,0.7702494610409609,0.05020018478595627,0.0018478595626732369,0.0,0.0,0.0,0.0011025358324145535,3.079382579933848
52,Nariño,52427,Magüí,18516,20967,23255,24705,25214,0,2,1,1,35,13.24,23.67,32.27,30.82,94.34,0.27,6.26,16.43,31.66,18.43,17.81,11.64,0.21,51.07,48.93,88.0,86.02,0.30995959115759447,0.0007130972189208462,0.0019015925837889231,0.0,0.0,0.0,0.0005730659025787965,2.174212034383954
52,Nariño,52435,Mallama,9017,8968,8936,8976,8960,2,1,0,0,1,6.41,15.26,27.02,51.3,0.27,93.06,8.32,8.04,41.08,33.65,3.67,24.9,0.3,50.17,49.83,18.91,76.32,0.7110732538330494,0.028620102214650767,0.0,0.0006814310051107325,0.0,0.0,0.0018832391713747645,4.338983050847458
52,Nariño,52473,Mosquera,10730,11197,11653,11984,12283,3,8,1,0,6,7.73,19.66,33.29,39.32,97.3,0.01,3.67,12.4,46.39,33.96,5.81,14.1,0.15,50.64,49.36,88.84,88.23,0.31886024423337855,0.00508819538670285,0.0010176390773405698,0.0,0.0,0.0,0.0014749262536873156,3.9174041297935105
52,Nariño,52480,Nariño,4395,4348,4354,4364,4355,2,7,3,6,8,5.54,13.58,25.66,55.23,1.3,0.17,9.08,6.06,42.78,30.15,5.69,24.66,0.47,49.84,50.16,5.13,78.38,0.6261749819233551,0.20607375271149675,0.0072306579898770785,0.0036153289949385392,0.0,0.0,0.02,23.7
52,Nariño,52490,Olaya Herrera,26335,25725,25398,25358,25282,6,9,2,1,14,10.39,24.76,29.8,35.05,92.24,4.52,5.82,17.02,36.55,26.15,8.1,17.33,0.08,49.96,50.04,80.2,81.46,0.3054241564175339,0.01639861242510249,0.000946073793755913,0.000315357931251971,0.0,0.0,0.00101010101010101,5.583838383838384
